url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/aktualne-3-pokoje-ruczaj-gotowe-bez-pcc-ID4pr5K,Aktualne 3 Pokoje Ruczaj Gotowe Bez Pcc,"ul. dr. Jana Piltza, Kobierzyn, Dębniki, Kraków, małopolskie",828 300 zł,"50,2 m²",16 500 zł/m²,4/5,3,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,600 zł,miejskie,biuro nieruchomości,tak,,blok,silikat
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-bez-prowizji-ID4pr7b,2-pokojowe mieszkanie | Bez prowizji!,"ul. Pana Tadeusza, Zabłocie, Podgórze, Kraków, małopolskie",843 357 zł,"42,81 m²",19 700 zł/m²,6/7,2,2024,,pierwotny,,do wykończenia,,miejskie,biuro nieruchomości,tak,,blok,brak informacji
https://www.otodom.pl/pl/oferta/aktualne-2-3-pokoje-ruczaj-gotowe-bez-pcc-ID4pr5N,Aktualne 2 / 3 Pokoje Ruczaj Gotowe Bez Pcc,"ul. dr. Jana Piltza, Kobierzyn, Dębniki, Kraków, małopolskie",787 710 zł,"47,74 m²",16 500 zł/m²,parter/5,2,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,450 zł,miejskie,biuro nieruchomości,tak,"ogródek, taras",blok,silikat
https://www.otodom.pl/pl/oferta/3pok-wysoki-standard-slowcity-bez-pcc-bez-prowizji-ID4pra8,3pok/wysoki standard/SlowCity/Bez Pcc/bez prowizji,"ul. Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",858 570 zł,"58,09 m²",14 780 zł/m²,1/4,3,2024,garaż/miejsce parkingowe,pierwotny,,,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-bez-prowizji-ID4pr7a,2-pokojowe mieszkanie | Bez prowizji!,"ul. Pana Tadeusza, Zabłocie, Podgórze, Kraków, małopolskie",851 919 zł,"42,81 m²",19 900 zł/m²,7/7,2,2024,,pierwotny,,do wykończenia,,miejskie,biuro nieruchomości,tak,,blok,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-tarasem-przy-ul-grzegorzeckiej-ID4pr81,Mieszkanie z dużym tarasem przy ul. Grzegórzeckiej,"ul. Grzegórzecka, Grzegórzki, Grzegórzki, Kraków, małopolskie",850 000 zł,"41,5 m²",20 482 zł/m²,parter/7,2,2014,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,555 zł,miejskie,biuro nieruchomości,nie,taras,blok,pustak
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-dobrej-lokalizacji-ID4pmcG,Przestronne mieszkanie w dobrej lokalizacji!,"Osiedle Albertyńskie, Bieńczyce, Bieńczyce, Kraków, małopolskie",567 000 zł,"40,5 m²",14 000 zł/m²,3/4,2,1964,garaż/miejsce parkingowe,wtórny,spółdzielcze wł. prawo do lokalu,do wykończenia,560 zł,miejskie,biuro nieruchomości,nie,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/2-poziomowe-mieszkanie-w-wysokim-standardzie-ID4olvJ,2-poziomowe mieszkanie w wysokim standardzie,"ul. Braci Czeczów, Złocień, Bieżanów-Prokocim, Kraków, małopolskie",795 000 zł,"60,66 m²",13 106 zł/m²,3/3,2,2017,,wtórny,pełna własność,do zamieszkania,650 zł,miejskie,biuro nieruchomości,nie,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/kotlarska-44m2-2-pokoje-i-pietro-ID4prdm,"Kotlarska, 44m2, 2 pokoje, I piętro","Krowodrza, Krowodrza, Kraków, małopolskie",786 000 zł,44 m²,17 864 zł/m²,1/4,2,1938,,wtórny,pełna własność,do zamieszkania,590 zł,miejskie,biuro nieruchomości,nie,balkon,kamienica,cegła
https://www.otodom.pl/pl/oferta/os-hutnicze-1-pok-balkon-ID4paaa,os. Hutnicze | 1 pok. | balkon,"os. Hutnicze, Nowa Huta, Nowa Huta, Kraków, małopolskie",533 000 zł,"20,81 m²",25 613 zł/m²,6/6,1,1959,,wtórny,pełna własność,do zamieszkania,250 zł,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
