url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,wislane-klimaty/24818452.html?2%2Cmieszkanie","Nowe mieszkanie Płaszów, ul. Myśliwska 68C",,844 620 zł,"60,33 m²",14 000 zł/m²,IV kwartał 2025,,2,3,garaż,IV kwartał 2025,pierwotny (oferta dewelopera)
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24830647.html","Mieszkanie, ul. Grażyny","Grażyny, Prądnik Biały, Kraków, małopolskie",1 035 000 zł,"59,28 m²","17 459,51 zł/m²",parter,4.0,3,2013,tak,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu,przy-lesie/24832331.html","Mieszkanie, ul. Bronowicka","Bronowicka, Bronowice, Kraków, małopolskie",609 000 zł,44 m²,"13 840,91 zł/m²",9,10.0,3,1970,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24798230.html","Mieszkanie, ul. Rakowicka","Rakowicka, Oficerskie, Kraków, małopolskie",799 000 zł,"50,50 m²","15 821,78 zł/m²",-,,2,1932,-,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24837111.html","Apartament, ul. 28 Lipca 1943","28 Lipca 1943, Wola Justowska, Kraków, małopolskie",2 666 000 zł,"146,68 m²","18 175,62 zł/m²",2,2.0,3,2002,tak,wtórny,własność
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,bochenka-vita/24346692.html?2%2Cmieszkanie","Nowe mieszkanie Piaski Nowe, ul. Bochenka",,,"63,14 m²",,IV kwartał 2024,,7,3,garaż,dostępne,
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,bochenka-vita/24705799.html?2%2Cmieszkanie","Nowe mieszkanie Piaski Nowe, ul. Bochenka",,,"28,76 m²",,IV kwartał 2024,,7,1,garaż,dostępne,
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,bochenka-vita/24346782.html?2%2Cmieszkanie","Nowe mieszkanie Piaski Nowe, ul. Bochenka",,,"68,58 m²",,IV kwartał 2024,,6,3,garaż,dostępne,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24846792.html","Mieszkanie, Osiedle Albertyńskie","Osiedle Albertyńskie, Nowa Huta, Kraków, małopolskie",600 000 zł,"41,18 m²","14 570,18 zł/m²",3,4.0,2,1965,-,wtórny,"spółdzielcze własnościowe, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24862012.html","Mieszkanie, Osiedle Kazimierzowskie","Osiedle Kazimierzowskie, Bieńczyce, Kraków, małopolskie",480 000 zł,"35,50 m²",13 521 zł/m²,4,4.0,2,1969,przynależne na ulicy,wtórny,"inna, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24800805.html",Mieszkanie,"Wrocławska, Krowodrza, Kraków, małopolskie",910 780 zł,"56,50 m²",16 120 zł/m²,1,4.0,4,2025,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24862013.html","Mieszkanie, ul. Wielicka","Wielicka, Podgórze, Kraków, małopolskie",728 000 zł,"45,50 m²",16 000 zł/m²,parter,4.0,3,1970,przynależne na ulicy,wtórny,"inna, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24830842.html","Mieszkanie, Osiedle Na Lotnisku","Osiedle Na Lotnisku, Bieńczyce, Kraków, małopolskie",550 000 zł,37 m²,14 865 zł/m²,4,4.0,2,1985,przynależne na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24846161.html","Mieszkanie, ul. Murarska","Murarska, Azory, Kraków, małopolskie",960 000 zł,"55,40 m²","17 328,52 zł/m²",4,5.0,2,2016,tak,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24852700.html","Mieszkanie, ul. Heleny","Heleny, Bieżanów, Kraków, małopolskie",699 000 zł,"64,10 m²",10 905 zł/m²,3,4.0,3,1974,przynależne na ulicy,wtórny,spółdzielcze własnościowe
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24850405.html","Mieszkanie, ul. Zawodzie","Zawodzie, Prądnik Biały, Kraków, małopolskie",689 000 zł,62 m²,11 113 zł/m²,2,10.0,2,-,przynależne na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24851993.html",Apartament Kraków,"Prądnik Czerwony, Kraków, małopolskie",995 851 zł,"63,43 m²",15 700 zł/m²,1,6.0,3,2026,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,deweloperski/24851996.html",Apartament Kraków,"Prądnik Czerwony, Kraków, małopolskie",1 034 072 zł,"63,44 m²",16 300 zł/m²,4,6.0,3,2026,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24860436.html","Apartament, ul. Na Polach","Na Polach, Bronowice, Kraków, małopolskie",799 000 zł,48 m²,"16 645,83 zł/m²",1,3.0,3,2011,-,,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24853017.html","Mieszkanie, ul. Lublańska","Lublańska 13, Prądnik Czerwony, Kraków, małopolskie",1 078 000 zł,58 m²,"18 586,21 zł/m²",4,4.0,3,2023,w garażu podziemnym,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24789562.html","Mieszkanie, ul. Piaszczysta","Piaszczysta, Prądnik Biały, Kraków, małopolskie",1 491 499 zł,"101,67 m²",14 670 zł/m²,4,4.0,4,2024,garaż wolnostojący,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24701242.html","Mieszkanie, ul. Dietla","Dietla, Stare Miasto, Kraków, małopolskie",920 000 zł,"51,43 m²","17 888,39 zł/m²",2,2.0,2,1882,-,wtórny,
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,kamieniczki-dobrego-pasterza/24805504.html?2%2Cmieszkanie","Nowe mieszkanie Prądnik Czerwony, ul. Dobrego Pasterza 44",,1 332 800 zł,"78,40 m²",17 000 zł/m²,marzec 2025,,2,4,garaż,marzec 2025,pierwotny (oferta dewelopera)
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,kamieniczki-dobrego-pasterza/24806133.html?2%2Cmieszkanie","Nowe mieszkanie Prądnik Czerwony, ul. Dobrego Pasterza 44",,1 174 600 zł,"67,12 m²",17 500 zł/m²,marzec 2025,,1,3,naziemne,marzec 2025,pierwotny (oferta dewelopera)
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,kamieniczki-dobrego-pasterza/24805522.html?2%2Cmieszkanie","Nowe mieszkanie Prądnik Czerwony, ul. Dobrego Pasterza 44",,2 017 900 zł,"118,70 m²",17 000 zł/m²,marzec 2025,,3,5,naziemne,marzec 2025,pierwotny (oferta dewelopera)
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24739805.html","Mieszkanie, ul. Prądnicka","Prądnicka, Krowodrza, Kraków, małopolskie",1 049 000 zł,"57,70 m²","18 180,24 zł/m²",2,4.0,2,-,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24833124.html","Mieszkanie, Osiedle Oświecenia","Osiedle Oświecenia, Mistrzejowice, Kraków, małopolskie",895 000 zł,"72,50 m²","12 344,83 zł/m²",1,4.0,4,1995,parking publiczny / na ulicy,wtórny,"spółdzielcze własnościowe, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,tertio-zapolskiej/24538583.html?2%2Cmieszkanie","Nowe mieszkanie Bronowice Małe Wschód, ul. Gabrieli Zapolskiej",,1 427 976 zł,"72,12 m²",19 800 zł/m²,IV kwartał 2025,,parter,3,garaż,IV kwartał 2025,pierwotny (oferta dewelopera)
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24807161.html","Mieszkanie, ul. Królowej Jadwigi","Królowej Jadwigi, Wola Justowska, Kraków, małopolskie",739 000 zł,"69,77 m²","10 591,94 zł/m²",suterena,2.0,2,2000,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/nowe-mieszkanie,tertio-zapolskiej/24537662.html?2%2Cmieszkanie","Nowe mieszkanie Bronowice Małe Wschód, ul. Gabrieli Zapolskiej",,603 564 zł,"28,47 m²",21 200 zł/m²,IV kwartał 2025,,3,1,garaż,IV kwartał 2025,pierwotny (oferta dewelopera)
"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24684984.html","Kawalerka, ul. Na Wrzosach","Na Wrzosach, Prokocim, Kraków, małopolskie",245 000 zł,"20,30 m²","12 068,97 zł/m²",parter,2.0,1,-,przynależne na terenie ogrodzonym,wtórny,"KW budynek, udział ze wskazaniem"
