url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/5-pokoi-nowe-122-m-borek-falecki-ul-zbrojarzy-ID4pkOr,"5 pokoi nowe/ 122 m/ Borek Fałęcki, ul. Zbrojarzy","ul. Zbrojarzy, Krokusowa Przystań, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",1 349 000 zł,"121,8 m²",11 076 zł/m²,1/2,5,2023,garaż/miejsce parkingowe,wtórny,,,,gazowe,biuro nieruchomości,nie,"balkon, taras",brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-2-balkonami-ID4oUD3,Trzypokojowe mieszkanie z 2 balkonami,"Ruczaj, Dębniki, Kraków, małopolskie",970 000 zł,"80,56 m²",12 041 zł/m²,2/4,3,2010,,wtórny,pełna własność,,450 zł,gazowe,biuro nieruchomości,nie,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/dominikanow-m40-74-89m2-4-pok-2-balkony-ID4nMUV,"DOMINIKANÓW / M40 / 74,89m2 / 4 pok. / 2 balkony","ul. Dominikanów, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",1 348 000 zł,"74,89 m²",18 000 zł/m²,3/4,3,2025,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,deweloper,tak,"balkon, taras",apartamentowiec,żelbet
https://www.otodom.pl/pl/oferta/osiedle-zodiak-wygodne-mieszkanie-39-m35-ID4mMkN,Osiedle Zodiak | wygodne mieszkanie 39 M35,"ul. Mariana Domagały, Złocień, Bieżanów-Prokocim, Kraków, małopolskie",619 000 zł,"50,21 m²",12 328 zł/m²,parter/4,2,2023,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,deweloper,tak,ogródek,blok,brak informacji
https://www.otodom.pl/pl/oferta/dwupoziomowe-2-3-pok-mieszkanie-pychowice-ID4oudr,Dwupoziomowe 2/3-pok. mieszkanie Pychowice!,"ul. Ćwikłowa, Pychowice, Dębniki, Kraków, małopolskie",945 000 zł,"61,1 m²",15 466 zł/m²,2/3,2,2019,,wtórny,pełna własność,do zamieszkania,360 zł,gazowe,biuro nieruchomości,nie,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/emaus-garden-apartament-b2-a1-ID4mIkD,Emaus Garden | apartament B2_A1,"ul. Piotra Borowego, Zwierzyniec, Zwierzyniec, Kraków, małopolskie",Zapytaj o cenę,"67,37 m²",,parter/3,3,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,ogródek,,
https://www.otodom.pl/pl/oferta/bronowice-taras-garaz-zielen-ID4pwjt,Bronowice | taras | garaż | zieleń,"ul. ks. Stanisława Truszkowskiego, Bronowice Małe, Bronowice, Kraków, małopolskie",1 212 186 zł,"101,95 m²",11 890 zł/m²,,5,brak informacji,garaż/miejsce parkingowe,pierwotny,pełna własność,,,,biuro nieruchomości,nie,"balkon, ogródek, taras",brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-47m2-balkon-garaz-stan-deweloperski-ID4pwjy,3 pokoje/47m2/balkon/garaż/stan deweloperski,"ul. Adama Vetulaniego, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",758 000 zł,47 m²,16 128 zł/m²,5/7,3,2023,,wtórny,pełna własność,,310 zł,,biuro nieruchomości,tak,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4fOJU,3-pokojowe mieszkanie 55m2 + balkon,"ul. Urbanistów, Wzgórza Krzesławickie, Wzgórza Krzesławickie, Kraków, małopolskie",862 420 zł,"55,64 m²",15 500 zł/m²,2/3,3,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,balkon,,
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkania-przy-ul-magnolii-w-krakowie-ID4oOw0,Nowoczesne mieszkania przy ul. Magnolii w Krakowie,"ul. Magnolii, Ruczaj, Dębniki, Kraków, małopolskie",810 962 zł,"57,11 m²",14 200 zł/m²,3/3,3,2023,,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,pustak
https://www.otodom.pl/pl/oferta/penthouse-stare-miasto-ii-poziomy-taras-70m2-ID4jzjS,Penthouse Stare Miasto II Poziomy. Taras 70m2,"Marszałka Józefa Piłsudskiego, Nowy Świat, Stare Miasto, Kraków, małopolskie",1 150 000 EUR,"232,1 m²",21 222 zł/m²,4/5,5,1906,,wtórny,,,,,biuro nieruchomości,nie,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/aktualne-3-pokoje-bronowice-lindego-gotowe-tramwaj-ID4lpii,Aktualne 3 Pokoje Bronowice Lindego Gotowe Tramwaj,"Samuela Bogumiła Lindego, Bronowice, Bronowice, Kraków, małopolskie",759 000 zł,"53,31 m²",14 237 zł/m²,2/5,3,2023,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,500 zł,miejskie,biuro nieruchomości,tak,"balkon, taras",blok,silikat
https://www.otodom.pl/pl/oferta/aktualne-2-pokoje-pradnik-banacha-tramwaj-bez-pcc-ID4lr9N,Aktualne 2 Pokoje Prądnik Banacha Tramwaj Bez Pcc,"ul. Stefana Banacha, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",589 000 zł,36 m²,16 361 zł/m²,3/5,2,2023,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,300 zł,miejskie,biuro nieruchomości,tak,balkon,blok,silikat
https://www.otodom.pl/pl/oferta/okazja-2-pokoje-na-granicy-z-krakowem-ID4piTg,Okazja! 2 pokoje na granicy z Krakowem!,"ul. Potrzask, Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",460 000 zł,38 m²,12 105 zł/m²,3/4,2,2023,garaż/miejsce parkingowe,pierwotny,,do wykończenia,400 zł,gazowe,biuro nieruchomości,tak,balkon,blok,inny
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-66m2-2-balkony-ID4nwQk,4-pokojowe mieszkanie 66m2 + 2 balkony,"ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",1 026 255 zł,"66,21 m²",15 500 zł/m²,3/3,4,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,balkon,,
https://www.otodom.pl/pl/oferta/dom-o-ogrodkiem-wola-justowska-garaz-gratis-ID4p8R3,Dom o ogródkiem Wola Justowska- Garaż Gratis!!!,"Chełm, Zwierzyniec, Kraków, małopolskie",2 114 290 zł,"124,37 m²",17 000 zł/m²,,4,2023,,pierwotny,pełna własność,,,,biuro nieruchomości,nie,"balkon, ogródek",brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/penthouse-z-tarasem-i-sauna-rakowicka-novum-ID4p4EE,Penthouse z tarasem i sauną ~ Rakowicka Novum,"ul. Rakowicka, Wesoła Wschód, Grzegórzki, Kraków, małopolskie",2 800 000 zł,86 m²,32 558 zł/m²,5/5,3,2023,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,1 000 zł,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/lokietka-3pietro-4pokoje-95m2-2balkony-parking-ID4p96t,"Łokietka - 3piętro,4pokoje,95m2+2balkony+parking !","ul. Władysława Łokietka, Tonie, Prądnik Biały, Kraków, małopolskie",1 327 549 zł,"95,17 m²",13 949 zł/m²,3/3,4,2003,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,700 zł,gazowe,biuro nieruchomości,nie,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/mieszkanie-dla-rodziny-w-centrum-ID4pij4,Mieszkanie dla Rodziny w Centrum,"ul. Rydlówka, Stare Podgórze, Podgórze, Kraków, małopolskie",918 300 zł,"53,5 m²",17 164 zł/m²,2/4,3,brak informacji,,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,pustak
https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-z-dziecmi-ID4pij6,Idealne dla Rodziny z dziećmi,"ul. Rydlówka, Stare Podgórze, Podgórze, Kraków, małopolskie",902 400 zł,"51,55 m²",17 505 zł/m²,3/4,3,brak informacji,,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,nie,balkon,blok,pustak
