,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material,location,latitude,longitude
4838,https://www.otodom.pl/pl/oferta/najpiekniejszy-apartament-w-krakowie-ID4phwd,Najpiękniejszy Apartament w Krakowie,"Koletek, Stradom, Stare Miasto, Kraków, małopolskie",13500000.0,270.0,50000.0,5,5,4,2016.0,True,wtórny,pełna własność,do zamieszkania,541.1313434298921,brak informacji,biuro nieruchomości,True,taras,brak informacji,brak informacji,"Koletek, Stradom, Stare Miasto, Kraków, województwo małopolskie, 31-069, Polska",50.052117,19.9383519
4839,https://www.otodom.pl/pl/oferta/krakow-os-podwawelskie-ul-komandosow-19-6-ID4qdO4,"Kraków – Os. Podwawelskie – ul. Komandosów – 19,6","Komandosów – 19, Ludwinów, Dębniki, Kraków, małopolskie",419000.0,19.6,21378.0,1,4,1,1972.0,False,wtórny,spółdzielcze wł. prawo do lokalu,do remontu,460.0,miejskie,biuro nieruchomości,False,None,blok,wielka płyta,"19, Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.04324445,19.931939272946444
4840,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-w-niskim-bloku-ID4qcFu,Trzypokojowe mieszkanie w niskim bloku,"Komandosów, Ludwinów, Dębniki, Kraków, małopolskie",719000.0,47.5,15137.0,1,4,3,1972.0,False,wtórny,pełna własność,do zamieszkania,700.0,miejskie,biuro nieruchomości,False,balkon,blok,wielka płyta,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0438559,19.9305603
4841,https://www.otodom.pl/pl/oferta/krakow-debiki-ul-komndosow-ID4qamS,Kraków Dębiki ul. Komndosów,"Komndosów, Ludwinów, Dębniki, Kraków, małopolskie",752000.0,47.0,16000.0,10,10,3,1970.0,True,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,530.0,miejskie,prywatny,True,balkon,blok,wielka płyta,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0418812,19.9312845
4842,https://www.otodom.pl/pl/oferta/krakow-debiki-ul-komndosow-ID4qamS,Kraków Dębiki ul. Komndosów,"Komndosów, Ludwinów, Dębniki, Kraków, małopolskie",752000.0,47.0,16000.0,10,10,3,1970.0,True,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,530.0,miejskie,prywatny,True,balkon,blok,wielka płyta,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0418812,19.9312845
4843,https://www.otodom.pl/pl/oferta/krakow-debiki-ul-komndosow-ID4qamS,Kraków Dębiki ul. Komndosów,"Komndosów, Ludwinów, Dębniki, Kraków, małopolskie",752000.0,47.0,16000.0,10,10,3,1970.0,True,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,530.0,miejskie,prywatny,True,balkon,blok,wielka płyta,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0418812,19.9312845
4844,https://www.otodom.pl/pl/oferta/krakow-debiki-ul-komndosow-ID4qamS,Kraków Dębiki ul. Komndosów,"Komndosów, Ludwinów, Dębniki, Kraków, małopolskie",752000.0,47.0,16000.0,10,10,3,1970.0,True,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,530.0,miejskie,prywatny,True,balkon,blok,wielka płyta,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0418812,19.9312845
4845,https://www.otodom.pl/pl/oferta/krakow-os-podwawelskie-ul-komandosow-47-5-ID4pYOE,"Kraków – Os. Podwawelskie – ul. Komandosów – 47,5","Komandosów – 47, Ludwinów, Dębniki, Kraków, małopolskie",795000.0,47.5,16737.0,1,4,3,1972.0,False,wtórny,pełna własność,do zamieszkania,750.0,miejskie,biuro nieruchomości,False,balkon,blok,wielka płyta,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0438559,19.9305603
4846,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-komandosow-ID4pO5F,"3 pokojowe mieszkanie, Komandosów!","Komandosów, Ludwinów, Dębniki, Kraków, małopolskie",800000.0,57.0,14035.0,0,10,3,1972.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,False,None,blok,brak informacji,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0438559,19.9305603
4847,https://www.otodom.pl/pl/oferta/49-40m2-os-podwawelskie-2-pokoje-ID4outC,"49,40m2 | os Podwawelskie | 2 pokoje","Komandosów, Ludwinów, Dębniki, Kraków, małopolskie",819000.0,49.4,16579.0,3,4,2,2013.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,False,balkon,blok,cegła,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0438559,19.9305603
4848,https://www.otodom.pl/pl/oferta/urzadzone-3-pok-mieszkanie-komandosow-ID4pq5j,"Urządzone, 3 pok mieszkanie, Komandosów!","Komandosów, Ludwinów, Dębniki, Kraków, małopolskie",825000.0,49.6,16633.0,1,4,3,1972.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,False,None,blok,brak informacji,"Komandosów, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 30-334, Polska",50.0438559,19.9305603
4849,https://www.otodom.pl/pl/oferta/kliny-zacisze-klimatyczne-mieszkanie-po-remoncie-ID4pEU0,Kliny Zacisze - klimatyczne mieszkanie po remoncie,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, małopolskie",679000.0,47.5,14295.0,1,3,2,2007.0,False,wtórny,pełna własność,brak informacji,721.0,brak informacji,biuro nieruchomości,False,balkon,blok,cegła,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-390, Polska",50.0070688,19.8966575
4850,https://www.otodom.pl/pl/oferta/3-pokoje-68m-kliny-2-balkony-okazja-ID4pO9T,3 pokoje 68m Kliny - 2 balkony OKAZJA!!!,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, małopolskie",849000.0,68.0,12485.0,1,4,3,2020.0,True,wtórny,pełna własność,do zamieszkania,650.0,miejskie,biuro nieruchomości,True,balkon,blok,pustak,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-390, Polska",50.0070688,19.8966575
4851,https://www.otodom.pl/pl/oferta/3-pokoje-68m-kliny-dwa-balkony-okazja-ID4pwLS,3 pokoje 68m Kliny - dwa balkony - OKAZJA!,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, małopolskie",870000.0,68.0,12794.0,3,4,3,2020.0,True,wtórny,pełna własność,do zamieszkania,650.0,miejskie,biuro nieruchomości,True,balkon,blok,pustak,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-390, Polska",50.0070688,19.8966575
4852,https://www.otodom.pl/pl/oferta/3-pok-69m2-gotowe-mieszkanie-na-klinach-ID4nN32,3 pok 69m2 Gotowe Mieszkanie Na Klinach,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, małopolskie",949000.0,68.66,13822.0,1,3,3,2023.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,"balkon, taras",brak informacji,brak informacji,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-390, Polska",50.0070688,19.8966575
4853,https://www.otodom.pl/pl/oferta/nowy-apartament-140m2-dwupoziomowy-kliny-ID4nN31,Nowy apartament 140m2 dwupoziomowy Kliny,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, małopolskie",1590000.0,140.0,11357.0,1,3,5,2023.0,False,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,"balkon, taras",brak informacji,brak informacji,"Komuny Paryskiej, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-390, Polska",50.0070688,19.8966575
4854,https://www.otodom.pl/pl/oferta/odbierz-od-razu-przestronne-3-pokoje-taras-ID4nOMm,Odbierz od razu/przestronne/3 pokoje/taras,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, małopolskie",889000.0,68.66,12948.0,1,3,3,2023.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,blok,cegła,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-389, Polska",50.0002059,19.8916745
4855,https://www.otodom.pl/pl/oferta/malysiaka-kliny-podgorze-63m2-2-pok-eng-ID4p8bV,Małysiaka | Kliny | Podgórze | 63m2 | 2 POK | Eng,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, małopolskie",1007370.0,63.0,15990.0,2,4,3,2020.0,True,wtórny,pełna własność,brak informacji,600.0,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,brak informacji,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-389, Polska",50.0002059,19.8916745
4856,https://www.otodom.pl/pl/oferta/kliny-dwupoziomowe-5-pok-ogrodek-garaz-ID4mfCR,"Kliny: dwupoziomowe, 5-pok., ogródek, garaż !!","Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, małopolskie",1470000.0,139.0,10576.0,0,1,5,2016.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-389, Polska",50.0002059,19.8916745
4857,https://www.otodom.pl/pl/oferta/gotowe-nowoczesne-4-pokoje-taras-ID4nOMo,Gotowe/Nowoczesne/4 pokoje/taras,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, małopolskie",1499000.0,142.0,10556.0,2,3,4,2023.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,blok,cegła,"Komuny Paryskiej, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-389, Polska",50.0002059,19.8916745
4858,https://www.otodom.pl/pl/oferta/bezposred-nowe-umeblowane-konfederacka-81m-ID4oIDQ,"bezpośred, NOWE, umeblowane Konfederacka, 81m²","Konfederacka, Dębniki, Dębniki, Kraków, małopolskie",1120000.0,81.21,13791.0,2,3,4,1930.0,False,wtórny,udział,do zamieszkania,640.0,gazowe,biuro nieruchomości,False,None,kamienica,cegła,"Konfederacka, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0497598,19.9264538
