,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,parking space details,location,latitude,longitude,distance,district
6064,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24891699.html","Mieszkanie, ul. Rzeźnicza","Rzeźnicza, Grzegórzki, Kraków, małopolskie",1299000.0,72.3,17966.8,2,3,2,1936.0,False,wtórny,pełna własność,możliwość wykupienia,"Rzeźnicza, Grzegórzki, Kraków, województwo małopolskie, 31-540, Polska",50.0562935,19.9565443,1.5061008875169084,Grzegórzki
6065,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-w-zabudowie/24613911.html","Mieszkanie, ul. Różyckiego","Różyckiego, Azory, Kraków, małopolskie",570000.0,36.0,15833.33,0,10,2,1970.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Różyckiego, Wojciecha Weissa, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-301, Polska",50.0888224,19.9100185,3.575593992172087,Prądnik Biały
6066,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24856904.html","Mieszkanie, ul. Różyckiego","Różyckiego, Azory, Kraków, małopolskie",585000.0,43.0,13605.0,5,10,3,1975.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Różyckiego, Wojciecha Weissa, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-301, Polska",50.0888224,19.9100185,3.575593992172087,Prądnik Biały
6067,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24819628.html","Mieszkanie, ul. Różyckiego","Różyckiego, Azory, Kraków, małopolskie",585000.0,43.0,13605.0,4,10,3,1975.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Różyckiego, Wojciecha Weissa, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-301, Polska",50.0888224,19.9100185,3.575593992172087,Prądnik Biały
6068,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24525984.html","Mieszkanie, ul. Różyckiego","Różyckiego, Azory, Kraków, małopolskie",623000.0,43.0,14488.0,5,10,3,1975.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Różyckiego, Wojciecha Weissa, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-301, Polska",50.0888224,19.9100185,3.575593992172087,Prądnik Biały
6069,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24834664.html","Mieszkanie, ul. Rączna","Rączna, Rybitwy, Kraków, małopolskie",1499000.0,162.5,9224.62,1,1,3,2012.0,True,wtórny,pełna własność,przynależne na ulicy,"Rączna, Rybitwy, Podgórze, Kraków, województwo małopolskie, 30-740, Polska",50.042295,20.0489279,8.260911112301887,Podgórze
6070,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24778401.html","Mieszkanie, ul. Rączna","Rączna, Rybitwy, Kraków, małopolskie",2099000.0,162.5,12916.92,1,1,3,2012.0,True,wtórny,pełna własność,przynależne na ulicy,"Rączna, Rybitwy, Podgórze, Kraków, województwo małopolskie, 30-740, Polska",50.042295,20.0489279,8.260911112301887,Podgórze
6071,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24807470.html","Mieszkanie, ul. Sadowa","Sadowa, Grzegórzki, Kraków, małopolskie",749000.0,47.5,15768.42,1,4,2,1969.0,False,wtórny,spółdzielcze wł. prawo do lokalu,parking publiczny / na ulicy,"Sądowa, Grzegórzki, Kraków, województwo małopolskie, 31-542, Polska",50.0624756,19.9631418,1.845514011573511,Grzegórzki
6072,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/23723538.html",Mieszkanie Kraków,"Salwator, Kraków, małopolskie",898000.0,53.5,16785.05,0,4,3,1930.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.05284,19.9129654,2.005985275174027,Zwierzyniec
6073,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,nad-rzeka/23674575.html","Apartament, Salwator","Salwator, Kraków, małopolskie",1145000.0,42.26,27094.18,4,5,1,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.05284,19.9129654,2.005985275174027,Zwierzyniec
6074,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24735699.html",Mieszkanie Kraków,"Salwator, Kraków, małopolskie",1220000.0,61.0,20000.0,3,3,2,1930.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.05284,19.9129654,2.005985275174027,Zwierzyniec
6075,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24466414.html",Apartament Kraków,"Salwator, Kraków, małopolskie",1450000.0,63.0,23015.87,4,6,2,2009.0,True,wtórny,pełna własność,garaż,"Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.05284,19.9129654,2.005985275174027,Zwierzyniec
6076,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,nad-rzeka/23674505.html","Apartament, Salwator","Salwator, Kraków, małopolskie",1700000.0,50.21,33857.8,2,5,2,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.05284,19.9129654,2.005985275174027,Zwierzyniec
6077,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nad-rzeka/24893012.html","Mieszkanie, ul. Salwatorska","Salwatorska, Salwator, Kraków, małopolskie",1250000.0,66.0,18939.39,0,3,4,1996.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Salwatorska, Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.0545358,19.9152288,1.7737035668321857,Zwierzyniec
6078,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24875851.html","Mieszkanie, ul. Salwatorska","Salwatorska, Salwator, Kraków, małopolskie",1250000.0,66.0,18939.0,0,2,4,1990.0,True,wtórny,pełna własność,przynależne na terenie ogrodzonym,"Salwatorska, Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.0545358,19.9152288,1.7737035668321857,Zwierzyniec
6079,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24620077.html","Mieszkanie, ul. Salwatorska","Salwatorska, Salwator, Kraków, małopolskie",3500000.0,114.0,30701.75,0,4,3,1950.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Salwatorska, Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-201, Polska",50.0545358,19.9152288,1.7737035668321857,Zwierzyniec
6080,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia,nad-rzeka/24895315.html","Mieszkanie, ul. Salwatorska","Salwatorska, Zwierzyniec, Kraków, małopolskie",1250000.0,66.0,18939.39,0,2,4,1996.0,True,wtórny,pełna własność,tak,"Salwatorska, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-109, Polska",50.0554056,19.9177113,1.571857492647049,Zwierzyniec
6081,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24628147.html","Kawalerka, ul. Samozwaniec","Samozwaniec 33, Wzgórza Krzesławickie, Kraków, małopolskie",155000.0,17.4,8908.05,-1,2,1,2012.0,False,wtórny,udział,parking publiczny / na ulicy,"33, Magdaleny Samozwaniec, Dłubnia, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-711, Polska",50.0957751,20.0393939,8.203333630134336,Wzgórza Krzesławickie
6082,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24726224.html","Mieszkanie, ul. Sanocka","Sanocka, Podgórze, Kraków, małopolskie",699000.0,62.0,11274.19,9,10,3,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Sanocka, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-622, Polska",50.0173255,19.9535859,5.0859550328292915,Podgórze Duchackie
6083,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24650216.html","Mieszkanie, ul. Sanocka","Sanocka, Wola Duchacka, Kraków, małopolskie",550000.0,49.1,11202.0,0,11,2,1983.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Sanocka, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-622, Polska",50.0173255,19.9535859,5.0859550328292915,Podgórze Duchackie
6084,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/23726586.html","Mieszkanie, ul. Sarego","Sarego, Stare Miasto, Kraków, małopolskie",5400000.0,270.0,20000.0,2,3,9,1928.0,True,wtórny,pełna własność,przynależne na ulicy,"Józefa Sarego, Stradom, Stare Miasto, Kraków, województwo małopolskie, 31-047, Polska",50.0567673,19.9425266,0.6773052157965819,Stare Miasto
6085,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24765471.html","Kawalerka, ul. Sarego","Sarego, Wawel, Kraków, małopolskie",560000.0,26.34,21260.44,0,2,1,1895.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Józefa Sarego, Stradom, Stare Miasto, Kraków, województwo małopolskie, 31-047, Polska",50.0567673,19.9425266,0.6773052157965819,Stare Miasto
6086,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24608565.html","Mieszkanie, ul. Sas-Zubrzyckiego","Sas-Zubrzyckiego, Wola Duchacka, Kraków, małopolskie",777000.0,62.0,12532.26,10,11,3,1980.0,True,wtórny,pełna własność,tak,"Jana Sas-Zubrzyckiego, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-623, Polska",50.0191677,19.9488458,4.817451900538336,Podgórze Duchackie
6087,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24825262.html","Mieszkanie, ul. Sasanek","Sasanek, Nowa Huta, Kraków, małopolskie",371000.0,31.0,11967.74,0,3,2,2025.0,True,pierwotny,pełna własność,przynależne na ulicy,"Sasanek, Branice, Nowa Huta, Kraków, województwo małopolskie, 31-985, Polska",50.0697923,20.1386627,14.3992796086403,Nowa Huta
6088,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24824010.html","Mieszkanie, ul. Sasanek","Sasanek, Nowa Huta, Kraków, małopolskie",500825.0,44.0,11382.39,0,3,3,2025.0,True,pierwotny,pełna własność,przynależne na ulicy,"Sasanek, Branice, Nowa Huta, Kraków, województwo małopolskie, 31-985, Polska",50.0697923,20.1386627,14.3992796086403,Nowa Huta
6089,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24825263.html","Mieszkanie, ul. Sasanek","Sasanek, Nowa Huta, Kraków, małopolskie",522000.0,44.0,11863.64,1,3,3,2025.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Sasanek, Branice, Nowa Huta, Kraków, województwo małopolskie, 31-985, Polska",50.0697923,20.1386627,14.3992796086403,Nowa Huta
6090,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nad-rzeka/24630993.html",Mieszkanie,"Saska, Dzielnica XIII Podgórze, Kraków, małopolskie",649000.0,39.5,16430.38,4,5,2,2023.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6091,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,nad-jeziorem/24877301.html","Apartament, ul. Saska","Saska, Podgórze, Kraków, małopolskie",620000.0,35.5,17464.79,4,5,2,2022.0,True,wtórny,pełna własność,garaż,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6092,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24624624.html","Mieszkanie, ul. Saska","Saska, Podgórze, Kraków, małopolskie",699000.0,41.21,16962.0,2,4,2,2023.0,True,wtórny,pełna własność,przynależne na terenie ogrodzonym,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6093,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24863052.html","Mieszkanie, ul. Saska","Saska, Podgórze, Kraków, małopolskie",990000.0,74.5,13288.59,4,4,3,2001.0,True,wtórny,pełna własność,garaż,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6094,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24755373.html","Apartament, ul. Saska","Saska, Podgórze, Kraków, małopolskie",994345.0,55.55,17900.0,1,5,3,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6095,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24205259.html","Apartament, ul. Saska","Saska, Podgórze, Kraków, małopolskie",1208429.0,67.5,17902.65,0,5,4,2023.0,True,wtórny,pełna własność,w garażu podziemnym,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6096,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24802417.html","Kawalerka, ul. Saska","Saska, Płaszów, Kraków, małopolskie",485000.0,25.5,19020.0,2,4,1,2016.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6097,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24718666.html",Mieszkanie,"Saska, Płaszów, Kraków, małopolskie",839000.0,61.2,13709.15,3,4,3,2001.0,True,wtórny,pełna własność,garaż,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6098,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24722091.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",839000.0,61.2,13709.15,3,4,3,2001.0,True,wtórny,pełna własność,garaż wolnostojący,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6099,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24652368.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",938795.0,55.55,16900.0,1,5,3,2022.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6100,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24572835.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",994345.0,55.55,17900.0,1,5,3,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6101,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24060277.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",994345.0,55.55,17900.0,1,5,3,2022.0,True,wtórny,pełna własność,w garażu podziemnym,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6102,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,nad-jeziorem/24376797.html","Apartament, ul. Saska","Saska, Płaszów, Kraków, małopolskie",994345.0,55.55,17900.0,1,5,3,2021.0,True,wtórny,pełna własność,tak,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6103,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24051891.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",1208429.0,67.51,17900.0,0,5,3,2022.0,True,pierwotny,pełna własność,w garażu podziemnym,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6104,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,przy-lesie/24374622.html","Apartament, ul. Saska","Saska, Płaszów, Kraków, małopolskie",1208429.0,67.51,17900.0,0,5,4,2021.0,True,wtórny,pełna własność,tak,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6105,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24684288.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",1365000.0,79.8,17105.26,4,4,3,2023.0,True,wtórny,pełna własność,garaż wolnostojący,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6106,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24684286.html","Mieszkanie, ul. Saska","Saska, Płaszów, Kraków, małopolskie",1386000.0,77.0,18000.0,3,4,3,2023.0,True,wtórny,pełna własność,garaż wolnostojący,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6107,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24227815.html","Apartament, ul. Saska","Saska, Stare Podgórze, Kraków, małopolskie",938795.0,55.55,16900.0,0,5,3,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6108,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24227816.html","Apartament, ul. Saska","Saska, Stare Podgórze, Kraków, małopolskie",1140919.0,67.51,16900.0,0,5,3,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
6109,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24326186.html","Mieszkanie Zabłocie, ul. Saska","Saska, Zabłocie, Kraków, małopolskie",855470.0,55.55,15400.0,1,5,3,2022.0,True,wtórny,pełna własność,w garażu podziemnym,"Saska, Zagumnie, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-720, Polska",50.0409028,19.9833069,4.026692933810445,Podgórze
